D:\CAR TRAIN\IMG\center_2019_07_16_22_52_46_772.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_46_772.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_46_772.jpg, 0, 0, 0, 26.79736
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_46_909.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_46_909.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_46_909.jpg, 0, 0.4114881, 0, 27.04999
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_47_047.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_47_047.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_47_047.jpg, 0, 0.8273791, 0, 27.85047
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_47_177.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_47_177.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_47_177.jpg, 0.3875679, 1, 0, 28.73174
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_47_304.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_47_304.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_47_304.jpg, 0.7681004, 1, 0, 29.57267
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_47_439.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_47_439.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_47_439.jpg, 0.3644555, 0.5963551, 0, 30.08807
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_47_562.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_47_562.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_47_562.jpg, 0, 0.2274038, 0, 29.9807
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_47_687.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_47_687.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_47_687.jpg, 0, 0, 0, 29.65268
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_47_801.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_47_801.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_47_801.jpg, 0, 0, 0, 29.29055
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_47_931.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_47_931.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_47_931.jpg, 0, 0, 0, 28.93073
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_48_050.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_48_050.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_48_050.jpg, -0.3646423, 0, 0, 28.45348
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_48_173.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_48_173.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_48_173.jpg, 0, 0, 0, 28.09206
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_48_288.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_48_288.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_48_288.jpg, 0, 0, 0, 27.74529
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_48_413.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_48_413.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_48_413.jpg, 0, 0, 0, 27.40783
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_48_542.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_48_542.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_48_542.jpg, 0, 0, 0, 27.02269
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_48_663.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_48_663.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_48_663.jpg, 0, 0, 0, 26.70107
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_48_769.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_48_769.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_48_769.jpg, 0.3226346, 0, 0, 26.35137
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_48_897.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_48_897.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_48_897.jpg, 0, 0, 0, 26.03209
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_49_006.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_49_006.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_49_006.jpg, 0, 0, 0, 25.72641
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_49_132.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_49_132.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_49_132.jpg, 0.3813548, 0, 0, 25.24334
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_49_242.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_49_242.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_49_242.jpg, 0.05034473, 0, 0, 24.94991
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_49_363.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_49_363.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_49_363.jpg, 0, 0, 0, 24.64911
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_49_477.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_49_477.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_49_477.jpg, 0.3521471, 0, 0, 24.34327
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_49_589.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_49_589.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_49_589.jpg, 0.6859357, 0, 0, 23.66439
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_49_703.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_49_703.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_49_703.jpg, 0.3418651, 0, 0, 23.38857
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_49_817.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_49_817.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_49_817.jpg, 0.001242578, 0, 0, 23.12028
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_49_933.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_49_933.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_49_933.jpg, 0.1121755, 0, 0, 22.83636
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_50_046.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_50_046.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_50_046.jpg, 0.4470313, 0, 0, 22.375
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_50_169.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_50_169.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_50_169.jpg, 0.07709448, 0, 0, 22.11464
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_50_281.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_50_281.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_50_281.jpg, 0, 0, 0, 21.83633
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_50_399.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_50_399.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_50_399.jpg, 0.3595574, 0, 0, 21.49622
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_50_518.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_50_518.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_50_518.jpg, 0.7116807, 0, 0, 20.98626
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_50_637.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_50_637.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_50_637.jpg, 1, 0, 0, 20.30959
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_50_760.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_50_760.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_50_760.jpg, 0.6333459, 0, 0, 19.89912
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_50_886.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_50_886.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_50_886.jpg, 0.2513522, 0, 0, 19.64454
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_51_013.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_51_013.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_51_013.jpg, 0, 0, 0, 19.31693
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_51_140.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_51_140.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_51_140.jpg, 0, 0, 0, 19.43545
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_51_268.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_51_268.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_51_268.jpg, 0, 0, 0, 19.21427
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_51_394.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_51_394.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_51_394.jpg, 0, 0.3814625, 0, 19.32515
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_51_523.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_51_523.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_51_523.jpg, 0, 0.7654067, 0, 20.07832
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_51_650.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_51_650.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_51_650.jpg, 0, 1, 0, 21.30361
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_51_781.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_51_781.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_51_781.jpg, 0.3843645, 1, 0, 22.35104
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_51_908.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_51_908.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_51_908.jpg, 0.77338, 1, 0, 23.37857
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_52_039.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_52_039.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_52_039.jpg, 0.3851314, 0.6117513, 0, 24.05587
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_52_169.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_52_169.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_52_169.jpg, 0, 0.2174334, 0, 24.30492
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_52_303.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_52_303.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_52_303.jpg, 0, 0.6141006, 0, 24.91722
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_52_433.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_52_433.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_52_433.jpg, 0, 1, 0, 25.91854
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_52_564.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_52_564.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_52_564.jpg, 0, 1, 0, 27.23818
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_52_695.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_52_695.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_52_695.jpg, 0, 1, 0, 28.36048
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_52_826.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_52_826.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_52_826.jpg, 0, 1, 0, 29.65048
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_52_955.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_52_955.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_52_955.jpg, 0, 1, 0, 30.19041
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_53_083.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_53_083.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_53_083.jpg, 0, 1, 0, 30.19035
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_53_214.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_53_214.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_53_214.jpg, 0.3972211, 1, 0, 30.15636
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_53_345.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_53_345.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_53_345.jpg, 0.00718385, 1, 0, 30.19002
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_53_479.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_53_479.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_53_479.jpg, 0, 1, 0, 30.1907
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_53_608.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_53_608.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_53_608.jpg, 0, 1, 0, 30.19016
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_53_737.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_53_737.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_53_737.jpg, 0, 1, 0, 30.19038
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_53_865.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_53_865.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_53_865.jpg, 0, 1, 0, 30.19018
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_53_995.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_53_995.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_53_995.jpg, 0, 1, 0, 30.1903
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_54_122.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_54_122.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_54_122.jpg, 0, 1, 0, 30.19037
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_54_253.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_54_253.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_54_253.jpg, 0, 1, 0, 30.19032
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_54_383.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_54_383.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_54_383.jpg, 0, 1, 0, 30.19031
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_54_513.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_54_513.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_54_513.jpg, 0, 1, 0, 30.19029
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_54_643.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_54_643.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_54_643.jpg, 0, 1, 0, 30.19029
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_54_770.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_54_770.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_54_770.jpg, 0, 1, 0, 30.19032
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_54_898.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_54_898.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_54_898.jpg, 0, 1, 0, 30.19029
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_55_027.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_55_027.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_55_027.jpg, 0, 0.6120311, 0, 30.08246
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_55_159.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_55_159.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_55_159.jpg, 0, 0.2194191, 0, 29.9389
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_55_284.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_55_284.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_55_284.jpg, 0, 0, 0, 29.55903
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_55_419.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_55_419.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_55_419.jpg, 0, 0, 0, 29.20313
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_55_544.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_55_544.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_55_544.jpg, 0, 0, 0, 28.79342
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_55_680.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_55_680.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_55_680.jpg, 0, 0, 0, 28.44682
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_55_804.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_55_804.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_55_804.jpg, 0, 0, 0, 28.04773
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_55_938.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_55_938.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_55_938.jpg, 0, 0, 0, 27.71013
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_56_062.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_56_062.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_56_062.jpg, 0, 0, 0, 27.32137
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_56_196.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_56_196.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_56_196.jpg, 0, 0, 0, 26.99251
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_56_316.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_56_316.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_56_316.jpg, -0.3678299, 0, 0, 26.56439
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_56_455.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_56_455.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_56_455.jpg, 0, 0, 0, 26.17827
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_56_575.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_56_575.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_56_575.jpg, 0, 0, 0, 25.86219
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_56_708.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_56_708.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_56_708.jpg, 0, 0, 0, 25.49885
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_56_826.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_56_826.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_56_826.jpg, 0, 0, 0, 25.1913
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_56_959.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_56_959.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_56_959.jpg, 0, 0, 0, 24.88734
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_57_077.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_57_077.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_57_077.jpg, -0.3616666, 0, 0, 24.49287
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_57_209.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_57_209.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_57_209.jpg, -0.7525365, 0, 0, 23.65085
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_57_329.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_57_329.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_57_329.jpg, -0.3880436, 0, 0, 23.37784
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_57_469.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_57_469.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_57_469.jpg, 0, 0.4178393, 0, 23.60897
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_57_603.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_57_603.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_57_603.jpg, 0, 0.8218185, 0, 24.49212
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_57_739.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_57_739.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_57_739.jpg, 0, 0.414986, 0, 24.8434
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_57_861.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_57_861.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_57_861.jpg, 0, 0.05139714, 0, 24.75211
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_58_007.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_58_007.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_58_007.jpg, 0, 0, 0, 24.41357
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_58_126.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_58_126.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_58_126.jpg, 0, 0, 0, 24.11673
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_58_273.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_58_273.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_58_273.jpg, 0, 0, 0, 23.77632
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_58_394.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_58_394.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_58_394.jpg, 0, 0.09054579, 0, 23.48672
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_58_545.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_58_545.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_58_545.jpg, 0, 0.5400623, 0, 24.10683
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_58_668.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_58_668.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_58_668.jpg, 0, 0.9127527, 0, 24.96549
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_58_818.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_58_818.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_58_818.jpg, 0, 0.4683698, 0, 25.47715
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_58_942.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_58_942.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_58_942.jpg, 0, 0.09220752, 0, 25.4295
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_59_092.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_59_092.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_59_092.jpg, 0, 0, 0, 25.08918
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_59_211.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_59_211.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_59_211.jpg, 0, 0, 0, 24.78583
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_59_362.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_59_362.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_59_362.jpg, 0, 0, 0, 24.38784
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_59_481.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_59_481.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_59_481.jpg, 0, 0, 0, 24.09407
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_59_631.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_59_631.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_59_631.jpg, 0, 0, 0, 23.75715
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_59_751.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_59_751.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_59_751.jpg, 0, 0, 0, 23.47218
D:\CAR TRAIN\IMG\center_2019_07_16_22_52_59_898.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_52_59_898.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_52_59_898.jpg, 0, 0, 0, 23.14524
D:\CAR TRAIN\IMG\center_2019_07_16_22_53_00_020.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_53_00_020.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_53_00_020.jpg, -0.3649504, 0, 0, 22.70293
D:\CAR TRAIN\IMG\center_2019_07_16_22_53_00_165.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_53_00_165.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_53_00_165.jpg, 0, 0, 0, 22.37053
D:\CAR TRAIN\IMG\center_2019_07_16_22_53_00_281.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_53_00_281.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_53_00_281.jpg, 0, 0, 0, 22.10299
D:\CAR TRAIN\IMG\center_2019_07_16_22_53_00_432.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_53_00_432.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_53_00_432.jpg, -0.4538889, 0, 0, 21.56061
D:\CAR TRAIN\IMG\center_2019_07_16_22_53_00_553.jpg, D:\CAR TRAIN\IMG\left_2019_07_16_22_53_00_553.jpg, D:\CAR TRAIN\IMG\right_2019_07_16_22_53_00_553.jpg, -0.818154, 0, 0, 20.96415
